host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_90,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,has_gym,has_pool,has_free_parking,Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9,Entire home/apt,Hotel room,Private room,Shared room,host_response_time_ordinal,antiguedad
0.33502896137669647,0.5822068014344927,False,True,0.9217213182534492,-0.4098371822700576,-0.18185099803298319,1.0511544386757956,32557.0,-0.20274034193709647,-0.06855040340421992,-1.200177359031266,1.564117837404212,-0.7776486026037266,-0.44946700031079495,-0.7672287551424588,-1.2572251175523559,-0.6661109724353124,4.92,-0.5252851798081094,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1.87240365432662
0.33502896137669647,0.5822068014344927,True,True,0.11955531817808365,-0.4098371822700576,-0.18185099803298319,0.16358199067149112,30761.0,-0.20274034193709647,-0.5750222997517022,-0.8039091589950415,-0.552592832909472,-0.8286350030423733,-0.785084663760175,-0.050598769323372754,0.09272486333642231,0.038273774971990956,4.84,-0.7589063515143586,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2.082847574409424
0.33502896137669647,0.5822068014344927,False,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,315065.0,0.27863468315832507,1.0804604659214114,1.0555031642518586,-0.693706877597051,-1.0325806047969648,-0.673212109277045,-1.3573946258169993,-0.7429584581661541,-0.5380410183612603,4.56,-1.2261486949268572,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,2.0821193947551584
0.33502896137669647,0.5822068014344927,True,True,0.11955531817808365,-0.4098371822700576,-0.18185099803298319,1.0511544386757956,31507.0,-0.1589789760193309,1.0804604659214114,0.29344893341296513,-0.552592832909472,-0.5737030008491351,-0.5054032775523575,-0.4721458198051868,-0.8072417905894337,-0.7941809265093701,4.95,-0.6654578828318565,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,2.0551767475473253
0.33502896137669647,0.5822068014344927,False,True,0.11955531817808365,-0.4098371822700576,-0.18185099803298319,0.16358199067149112,53257.0,-0.1589789760193309,-0.5977001458568133,-0.40764095895881686,-0.693706877597051,-0.9306078039196714,-0.56133955479392,-0.21921758951609538,-1.1929417851290822,-0.7941809265093701,4.91,-0.5252851798081094,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2.044254052733339
0.33502896137669647,0.5822068014344927,False,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,72465.0,0.0598278535694971,1.0804604659214114,-1.657409897534602,-0.693706877597051,0.9049026118716522,0.837067376245173,-0.5986099349497325,0.6712748551458979,0.6786235453422625,5.0,0.5493722100406428,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2.039156795153479
0.058446104668135046,0.33812098999982776,True,True,1.7238873183288146,-0.4098371822700576,-0.18185099803298319,1.9387268866801,73515.0,-0.1589789760193309,-0.06855040340421992,-0.4686052974259283,-0.552592832909472,-2.562172617956399,-2.519109258248648,-3.0857375327924434,-0.8072417905894337,-1.4345306968796416,4.33,-1.4130456322918572,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2.154209180527469
0.33502896137669647,0.5822068014344927,False,False,0.11955531817808365,-0.4098371822700576,-0.18185099803298319,0.16358199067149112,99709.8,1.0663392696781058,0.48327718515348456,-1.657409897534602,-0.693706877597051,-0.3391655588313537,-0.19216012499959537,-0.5227314658630028,-0.30583179768787977,-0.26909411480574646,4.858,-0.39445732365260716,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2.0355158968821496
0.058446104668135046,0.33812098999982776,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,0.16358199067149112,42009.0,-0.1589789760193309,1.0804604659214114,-0.07233709738970374,-0.6231498552532615,-2.6641454188336966,-1.6800650996251953,-2.0318699065879047,-0.4215417960497795,-0.6661109724353124,4.63,-1.4597698666331063,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2.154209180527469
-0.2181367520404258,-0.6789032243112749,False,True,0.9217213182534492,2.804365200098473,1.1316833352184472,1.0511544386757956,173286.0,0.0598278535694971,1.0804604659214114,0.5677884565149668,-0.6231498552532615,-1.4914582087447945,-0.6172758320354825,-2.495571662117899,-0.035841801510130986,-0.025761202065040754,4.74,-0.9458032888793588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2,1.89643358291739
